Image,Label
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1223$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1507$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1533$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1534$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1160$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1691$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1288$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1200$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1417$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1707$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1656$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1761$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1436$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1592$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1274$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1377$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1602$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1573$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1344$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1350$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1337$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1598$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1616$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1152$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1514$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1712$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1721$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1143$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1563$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1243$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1735$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1423$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1291$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1605$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1194$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1687$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1593$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1280$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1180$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1487$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1267$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1730$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1532$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1453$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1277$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1748$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1530$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1749$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1506$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1352$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1312$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1705$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1773$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1279$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1517$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1362$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1340$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1603$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1520$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1484$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1561$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1195$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1498$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1719$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1353$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1630$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1236$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1483$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1205$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1229$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1193$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1252$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1296$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1341$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1196$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1298$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1414$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1536$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1452$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1539$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1662$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1370$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1204$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1380$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1682$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1230$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1221$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1474$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1502$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1198$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1270$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1585$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1525$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1686$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1187$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1652$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1559$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1169$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1421$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1728$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1709$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1284$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1364$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1227$true.png,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1347$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1265$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1378$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1416$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1571$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1582$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1746$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1404$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1313$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/GBA true/1215$true.jpg,GBA true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/289$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/521$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/458$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/344$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/216$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/845$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/752$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/263$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/194$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/189$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/657$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/204$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/431$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/552$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/449$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/85$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/659$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/403$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/149$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/80$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/826$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/154$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/29$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/0$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/131$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/355$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/811$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/706$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/828$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/393$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/95$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/721$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/510$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/91$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/171$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/436$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/633$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/641$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/416$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/870$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/39$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/69$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/558$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/495$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/230$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/196$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/835$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/479$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/374$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/339$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/667$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/363$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/427$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/591$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/893$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/486$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/215$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/785$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/352$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/147$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/911$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/35$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/742$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/52$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/186$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/756$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/798$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/688$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/55$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/336$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/763$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/300$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/47$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/106$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/607$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/210$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/529$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/517$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/719$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/33$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/20$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/800$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/151$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/176$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/221$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/349$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/720$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/589$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/700$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/755$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/665$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/635$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/884$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/545$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/919$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/538$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/87$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/169$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/43$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/831$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/145$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/709$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/276$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/247$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/174$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/220$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/593$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/251$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/652$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/861$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/905$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/467$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/136$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/546$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/895$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/786$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/669$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/164$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/734$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/119$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/650$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/481$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/837$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/205$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/902$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/417$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/571$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/899$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/691$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/818$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/547$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/188$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/792$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/112$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/737$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/795$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/640$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/378$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/114$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/335$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/153$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/82$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/892$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/460$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/177$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/758$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/492$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/9$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/261$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/60$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/856$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/653$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/512$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/772$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/354$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/796$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/407$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/787$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/490$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/523$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/228$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/424$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/883$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/564$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/84$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/673$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/774$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/62$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/651$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/753$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/801$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/233$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/68$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/551$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/381$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/857$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/805$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/516$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/5$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/270$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/464$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/626$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/275$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/839$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/583$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/437$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/505$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/849$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/252$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/120$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/713$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/434$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/875$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/608$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/543$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/557$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/850$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/285$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/445$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/830$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/32$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/134$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/24$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/671$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/375$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/394$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/813$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/518$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/185$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/841$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/110$true.jpg,DS true
